station_id,station_name,address,city,state,latitude,longitude,price
66428,SHELL,US-167,Hensley,AR,34.591133,-92.214019,3.589
66437,PILOT #4596,"I-81, EXIT 4",White Pine,TN,36.090299,-83.287921,3.699
66439,JACK FLASH,I-55,Farmersville                            ,IL,39.453048,-89.642718,3.259
66439,JACK FLASH,I-55,Farmersville                            ,IL,39.453048,-89.642718,3.199
66440,BP CONNECT #4701,I-55,Chicago,IL,41.885847,-87.618123,3.569
66447,CIRCLE K #4701207,"U-55, EXIT 220",Dwight,IL,41.088701,-88.415884,3.349
66448,HAMMOND TRAVEL CENTER,"I-55, EXIT 31B & US-190/SR-3260",Hammond,LA,30.51908,-90.487856,3.099
66449,CITGO,"I-55, EXIT 67",Blytheville                             ,AR,35.934482,-89.922497,3.389
66451,EZ MART #304,M-57,Middleton                               ,MI,43.168911,-84.755221,3.699
66454,Fast Stop Shell,I-10,Reserve,LA,30.060255,-90.551773,3.799
66456,TEXACO #383124,SR-70,Saint James,LA,30.027598,-90.860549,2.969
66460,CASH MAGIC BROUSSARD NORTH,"I-49, EXIT 103",Broussard,LA,30.12189,-91.950171,3.399
66461,YESWAY #1167,US-62 & CR-41/CR-168,Ropesville,TX,33.457499,-102.15841,3.04066666
66465,Knapp Truck Stop,"I-64, EXIT 50 & SR-127",Nashville                               ,IL,38.335208,-89.384058,3.299
66470,CIRCLE K #9068,"I-65, EXIT 181",Millbrook,AL,32.499485,-86.364125,3.21566666
66472,DIAMOND #21,"I-65, EXIT 54",Atmore,AL,31.057245,-87.487347,3.259
66474,FAMCO EXPRESS,"I-690, EXIT 8",Syracuse,NY,43.0459,-76.1528,3.299
66475,SPEEDWAY #4346,SR-7,Calexico,CA,32.683227,-115.502815,4.799
66478,LOVES TRAVEL STOP #175,"I-70, EXIT 187",Tecumseh,KS,39.021664,-95.537926,3.289
66480,LOVES TRAVEL STOP #360,"I-65, EXIT 58 & SR-218 & SR-335",Horse Cave,KY,37.184939,-85.878549,3.429
66487,COMPASS,"I-55, EXIT 282",La Grange                               ,IL,41.801345,-87.875252,3.549
66487,COMPASS,"I-55, EXIT 282",La Grange                               ,IL,41.801345,-87.875252,3.749
66488,HUCKS FOOD & FUEL #54,I-74,Farmer City                             ,IL,40.244689,-88.663385,3.339
66488,HUCKS FOOD & FUEL #54,I-74,Farmer City                             ,IL,40.244689,-88.663385,3.269
66495,SUPER SAVER EXPRESS,"I-10, EXIT 21",Sulphur                                 ,LA,30.219001,-93.363911,2.999
66496,EXXON FUEL EXPRESS,"I-10/SR-8, EXIT 31 & SR-87",Milton,FL,30.660413,-87.047278,3.999
66502,SHOP RITE #82,"I-10, EXIT 64",Jennings                                ,LA,30.22011,-92.657405,3.589
66504,COUNTRY BOYS COUNTRY STORE,"I-10, EXIT 813",Hankamer,TX,29.87524,-94.593846,2.86566666
66507,ST IGNACE TRUCKSTOP,I-75,Saint Ignace                            ,MI,45.921527,-84.709409,3.799
66508,SAMS SUNOCO,I-75                          ,Toledo                                  ,OH,41.642,-83.5438,3.399
66509,FOUR STAR FOOD MART,"I-75, EXIT 122",Lima,OH,40.764066,-84.097296,3.144
66512,MARATHON #1554,"I-75, EXIT 21",Newport                                 ,MI,41.976582,-83.280438,3.299
66512,MARATHON #1554,"I-75, EXIT 21",Newport                                 ,MI,41.976582,-83.280438,3.399
66513,SUNRISE STORE,"I-75, EXIT 212",West Branch                             ,MI,44.279032,-84.228623,3.399
66513,SUNRISE STORE,"I-75, EXIT 212",West Branch                             ,MI,44.279032,-84.228623,3.199
66514,BIGFOOT TRAVEL CENTER,"I-75, EXIT 29",Hahira,GA,30.941593,-83.357366,3.099
66516,ADEL TRUCK PLAZA,"I-75, EXIT 39",Adel,GA,31.125143,-83.421346,2.999
66517,ADMIRAL PETROLEUM #5796,"I-75, EXIT 392",Sault Sainte Marie,MI,46.473932,-84.346746,3.799
66518,Racetrac #2622,"I-75, EXIT 60",Valdosta,GA,30.810578,-83.277166,3.03233333
66523,LOVES TRAVEL STOP #325,"I-75, EXIT 59 & SOUTHWELL BLVD",Tifton,GA,31.450278,-83.508611,3.609
66525,BP,"I-76, EXIT 6",Luna Pier                               ,MI,41.815368,-83.436165,3.399
66525,BP,"I-76, EXIT 6",Luna Pier                               ,MI,41.815368,-83.436165,3.499
66527,TA EXPRESS #648,"I-76, EXIT 90A",Brush,CO,40.260255,-103.62788,4.099
66528,GO MART FOOD STORE #99,US-50 & SR-14,Parkersburg,WV,39.264433,-81.535412,3.489
66529,7-ELEVEN #36076,"I-77, EXIT 73 & US-421",Hamptonville,NC,36.124248,-80.813687,2.899
66531,MIDWAY EXXON TRAVEL CENTER,"I-78, EXIT 16",Bethel                                  ,PA,40.480834,-76.274209,3.359
66532,PETRO PLAZA,"I-78, EXIT 17",Hampton,NJ,40.677351,-74.962221,3.26566666
66534,LOVES TRAVEL STOP #347,"I-70, EXIT 101 & SR-5",Boonville,MO,38.95364,-92.744973,3.509
66537,BECKS EXPRESS MART #26,"I-80, EXIT 19",Geneseo,IL,41.46881,-90.171127,3.269
66538,KUM & GO #0023,"I-80, EXIT 23",Neola,IA,41.456383,-95.679358,3.15733333
66539,SOUTH RIDGE FARM MARKET,"I-80, EXIT 6",Clyde                                   ,OH,41.302397,-82.991849,3.399
66547,OLD STONE JIFFY MART,"I-81, EXIT 321",Clear Brook,VA,39.265461,-78.098788,3.599
66548,YESWAY #1156,US-84 & SR-289,Lubbock,TX,33.586527,-101.860634,2.95066666
66550,CIRCLE K #2709663,"I-82, EXIT 730",Umatilla,OR,45.915725,-119.313715,3.639
66552,GEM STOP,I-84,Marsing,ID,43.539866,-116.823968,3.58566666
66553,JACKSONS FOOD STORE #83,"I-84, EXIT 304",Baker City,OR,44.780102,-117.828631,3.599
66556,PILOT TRAVEL CENTER #899- SLIP IN,I-85,South Hill,VA,36.712388,-78.153388,3.959
66560,Sunoco,"I-85, EXIT 11",Townville,SC,34.522638,-82.89633,3.199
66562,TA EXPRESS FAIR PLAY,"I-85, EXIT 4",Fair Play,SC,34.577548,-82.999874,3.209
66564,SPEEDWAY #6954,US-70,High Point,NC,35.959313,-80.011673,3.049
66565,KWIK FILL #395,"I-86, EXIT 12",Jamestown,NY,42.092845,-79.243989,4.499
66565,KWIK FILL #395,"I-86, EXIT 12",Jamestown,NY,42.092845,-79.243989,4.469
66571,LEXINGTON GULF,"I-128, NORTH MASS PIKE",Lexington                               ,MA,42.4558,-71.2193,4.299
66573,Brake Time Corner Market,"I-135, EXIT 14",Wichita,KS,37.6898,-97.3415,3.299
66579,GULF OIL LP #5010,"I-90, EXIT 2",Lee,MA,42.298994,-73.231696,3.914
66582,PWI #807,"I-15, EXIT 163 & SR-99",Fillmore,UT,38.980539,-112.331321,3.374
66584,MOAPA PAIUTE TRAVEL CENTER,"I-15, EXIT 75",Moapa,NV,36.675833,-114.62,3.33233333
66586,CIRCLE K #4707609,US-20 & SR-12,Sangerfield,NY,42.913889,-75.379444,4.099
66588,CUBBYS #402,"I-90, EXIT 330",Mitchell                                ,SD,43.710921,-98.027026,3.149
66594,FRIENDLY GUS STORE #23,I-16/SR-19,Dublin,GA,32.547794,-82.90368,3.399
66595,GULF OIL LP #5040,"I-90, EXIT 9",Charlton,MA,42.137902,-71.966384,3.909
66597,BP,"I-16, EXIT 90 & US-1",Twin City                               ,GA,32.612926,-82.197856,3.78233333
66598,WOODSHED LL,I-166 & I-169,S Coffeyville,OK,36.983684,-95.606509,3.099
66601,LOVES TRAVEL STOP #323,"I-69, EXIT 264 & SR-18",Marion,IN,40.574333,-85.674127,3.57566666
66603,COFFEE CUP FUEL STOP #7,"I-90, EXIT 406 & SR-11",Brandon,SD,43.596413,-96.578201,2.97733333
66604,GALLOPS,"I-90, I-80, EXIT 40",La Porte,IN,41.599438,-86.707654,3.549
66606,BART INDUSTRIES,"I-91, EXIT 6",Bellows Falls                           ,VT,43.148198,-72.466373,3.709
66607,7-ELEVEN #37392,"I-93, EXIT 5",Londonderry,NH,42.865555,-71.37719,3.799
66608,CASEYS #2650,I-94/US-52 EXIT 135 & CR-173,Melrose,MN,45.658183,-94.819768,3.179
66612,STOP N GO #1709,"I-94, EXIT 105",Hixton                                  ,WI,44.397778,-91.039086,3.23733333
66613,LOVES TRAVEL STOP #362,"I-10, EXIT 7 & SR-3063",Vinton,LA,30.201523,-93.572808,3.30566666
66614,MARATHON,"I-94, EXIT 212A",Detroit,MI,42.347429,-83.060398,3.899
66614,MARATHON,"I-94, EXIT 212A",Detroit,MI,42.347429,-83.060398,3.699
66615,KWIK TRIP #396,"I-94, EXIT 295",Waukesha,WI,42.999304,-88.219559,3.399
66618,CIRCLE K #2723378,I-95,Sumter,SC,33.928199,-80.321008,3.159
66620,Shell,"I-95, EXIT 130",Ashland,VA,37.73948,-77.478373,3.264
66622,DUNCAN TRUCK STOP,"I-95, EXIT 15",Jersey City                             ,NJ,40.7164,-74.038,3.409
66624,Sunoco,"I-95, EXIT 25",Croydon                                 ,PA,40.093322,-74.899077,3.659
66625,EXIT 43 QUICK STOP,"I-95, EXIT 43",Richmond,ME,44.104213,-69.821077,3.76566666
66628,Chevron,"I-95, EXIT 5 & US-17",Hardeeville,SC,32.263512,-81.066865,3.00733333
66631,SPEEDWAY #3589,I-96,Lake Odessa,MI,42.786335,-85.135667,3.599
66632,SHELL FOOD MART AND TRUCKSTOP,I-985,Gainesville,GA,34.307269,-83.825596,3.399
66635,C  BARN,US-67,Park Hills,MO,37.85555,-90.52735,3.049
66637,BERKLYS TRAVEL CENTER,US-281,Round Mountain,TX,30.442879,-98.436514,3.31566666
66640,Kent Kwik #928,US-82/SR-6 & SR-5/SR-25,Brent,AL,32.93567,-87.211387,3.099
66643,DEERFIELD TRAVEL CENTER,"I-55, EXIT 8",Steele,MO,36.091528,-89.834585,2.97566666
66645,ALLSUPS #2390,"I-20/US-84, EXIT 270",Merkel,TX,32.444371,-99.992443,2.87566666
66648,CHEVRON,"I-20, EXIT 113",Bessemer,AL,33.409002,-86.947547,3.099
66649,CHOCTAW TRAVEL PLAZA #637,US-59 & CR-E1452,Heavener,OK,34.835267,-94.61849,3.299
66659,MARATHON,SR-37,Mitchell                                ,IN,38.742625,-86.476096,3.599
66664,CASEYS #3294,"I-380/SR-27, EXIT 43 & SR-150",Urbana,IA,42.224167,-91.874167,3.449
66667,CIRCLE K #4701408,"I-36, EXIT 99",Rochelle,IL,41.928156,-89.071035,3.499
66668,ACME TRUCK STOP,"I-4, EXIT 96",Orlando                                 ,FL,28.498821,-80.58248,3.399
66669,CIRCLE K #2726032,I-40,Jacksonville,FL,30.3163,-81.4175,3.429
66670,SPEEDWAY #7930,"I-40, 1126 N MAIN ST",Lillington,NC,35.331954,-78.921223,3.759
66671,CIRCLE K #2723686,US-72,Scottsboro,AL,34.67227,-86.051336,3.26566666
66673,MARATHON,SR-72,Huntsville,AL,34.726866,-86.567318,2.979
66676,HUTCH'S #118,"I-40, EXIT 108",Watonga,OK,35.853762,-98.417487,3.099
66678,NKS ROYAL TRUCKSTOP,"I-40, EXIT 16",Gallup,NM,35.506475,-108.741352,3.119
66680,BIG TOP TRAVEL CENTER,"I-20, EXIT 157",Delhi                                   ,LA,32.450433,-91.512487,2.969
66683,SUPERSTOP Shell,"I-40, EXIT 192",Stuttgart                               ,AR,34.485358,-91.548742,3.41566666
66689,ROSCOE TRAVEL PLAZA,"I-20, EXIT 235",Roscoe,TX,32.427558,-100.539088,2.759
66693,Allsup Marketplace #2400,"I-40, EXIT 356",San Jon,NM,35.119848,-103.284599,3.059
66705,7-ELEVEN,"I-44, EXIT 1/US-287",Wichita Falls,TX,33.905284,-98.497645,2.76066666
66709,CIRCLE K #2709343,"I-24, EXIT 169",Wildwood,GA,34.977911,-85.430456,3.14566666
66715,7-Eleven #34210,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,40.177921,-105.10095,3.189
66717,Fast Stop Travel Centers #1131,"I-25/US-87, EXIT 80",Wheatland,WY,42.049467,-104.967852,3.499
66718,Bartonville SHELL,"I-474, EXIT 6",Peoria,IL,40.6854,-89.5953,4.299
66720,MOUNTAIN ENERGY #126,"I-26, EXIT 13",Hendersonville,NC,35.319213,-82.499995,2.84566666
66721,USA SPEEDTRAC,"I-49US-167, EXIT 11",Grand Coteau,LA,30.419722,-92.046667,3.399
66725,SPEEDWAY #9662,I-264,Louisville,KY,38.2435,-85.7639,3.029
66728,CIRCLE K #2723706,"I-81/US-52, EXIT 72 & I-77, EXIT 41",Wytheville,VA,36.940669,-81.094082,3.349
66734,Marathon,"I-675, Exit 7",Ellenwood,GA,33.61,-84.288056,3.009
66737,THE JUNCTION,US-59 & US-73,Atchison,KS,39.559411,-95.130408,3.279
66738,TREX MART #9,I-29,Dearborn                                ,MO,39.517248,-94.766368,2.999
66739,ZIP TRIP #64,I-29,Brookings                               ,SD,44.305619,-96.791408,3.399
66741,DEANS LANE VALERO,I-295,Monmouth Junction,NJ,40.394391,-74.547021,3.14566666
66742,DEEP WATER TRUCK STOP,"I-295, EXIT 2C",Penns Grove,NJ,39.717938,-75.465623,3.279
66746,CASEYS #4246,"I-30, EXIT 123",Bryant,AR,34.606786,-92.492015,3.03233333
66747,LOVES TRAVEL STOP #322,"I-90, EXIT 3",Roscoe,IL,42.421659,-88.99433,3.789
66749,BIG RIVER #18,"I-310 EXIT 2, & US-61",Saint Rose,LA,29.958074,-90.312432,3.099
66750,LOVES TRAVEL STOP #177,I-35,El Dorado,KS,37.822649,-96.854297,3.25566666
66751,FAST N FRIENDLY,"I-35, EXIT 132",Emporia                                 ,KS,38.418405,-96.187145,3.65733333
66756,CASEYS #2550,"I-35, EXIT 33 & US-34",Osceola,IA,41.029503,-93.771236,3.339
66760,LOVES TRAVEL STOP #326,I-26 EXIT 154A,Orangeburg,SC,33.502545,-80.859282,3.389
66761,SPEEDWAY #4589,US-501 & SR-90,Conway,SC,33.873066,-79.055712,3.064
66762,EXXON TIGER MART #44,"US-45,  EXIT 249",Ennis,TX,32.332102,-96.622363,3.099
66763,SPEEDWAY #7998,US-52 & US-74,Wadesboro,NC,34.980938,-80.069586,3.64566666
66765,STRIPES #40736,US-77/US-83,Olmito,TX,26.039167,-97.556111,2.999
66767,SPRINT MART #49,"I-22/US-78, EXIT 87 & SR-811",Tupelo,MS,34.253834,-88.720853,2.99233333
66769,PETRO STOPPING CENTER #344,"I-95, EXIT 3",Kingsland,GA,30.797681,-81.707483,3.649
66771,FLYING J TRAVEL PLAZA #727,"I-69C/US-281, EXIT 8 & FM-1925",Edinburg,TX,26.304221,-98.156922,3.084
66773,STRIPES 7FLEET #42475,US-62,Hobbs,NM,32.72217,-103.137246,3.459
66774,Clark #4667,"I-80/I-90, EXIT 39 & SR-109",Delta,OH,41.557695,-83.9866,3.699
66775,GO MART,US-33 & CR-116,Rockbridge,OH,39.550907,-82.562572,3.499
66776,S&G #77,US-224 & US-23,Alvada,OH,41.046284,-83.376982,3.259
66778,LOVES TRAVEL STOP #169,"I-44, EXIT 179 & US-377/SR-99",Stroud                                  ,OK,35.782389,-96.684377,3.144
66784,Texaco #384529,US-80/SR-8 & SR-14,Selma,AL,32.419719,-87.024527,3.299
66785,WINFIELD TRUCK STOP,SR-129,Winfield,AL,33.930256,-87.79716,3.659
66786,Circle K #2741791,"I-40, EXIT 175 & SR-31",Lonoke,AR,34.783162,-91.921367,3.139
66787,TEXACO,"I-59, EXIT 67B",Hattiesburg                             ,MS,31.314553,-89.306471,3.06566666
66788,CIRCLE K #4703626,"I-75, EXIT 60 & SR-68",Sweetwater,TN,35.595703,-84.430424,3.289
66793,CIRCLE K #2723693,"I-526, EXIT 19 & SR-10-60",Charleston,SC,32.962223,-79.86533,2.97566666
66795,FUEL MART #645,"I-90, EXIT 353",Spencer                                 ,SD,43.755684,-97.59361,3.499
66796,ROYAL FARMS #109,US-13 & SR-404,Bridgeville,DE,38.736628,-75.608768,3.259
66799,ONE9 #1403,"I-75/SR-93, EXIT 451 & US-129",Jasper,FL,30.502914,-82.932186,3.259
66799,SHELL DBA ONE9 #1403,"I-75/SR-93, EXIT 451 & US-129",Jasper,FL,30.502914,-82.932186,3.244
66800,CIRCLE K #2743950,I-35,San Antonio,TX,29.468525,-98.526352,2.804
66801,SUNSTOP #330,"I-75, EXIT 460 & SR-6",Jennings,FL,30.548243,-83.134971,3.299
66802,MOBIL,US-27 & SR-66,Sebring                                 ,FL,27.492391,-81.435712,3.459
66803,Stripes,FM-2061 & FM-3072,Pharr,TX,26.177053,-98.187022,3.16566666
66804,PWI #586,"I-80, EXIT 104  & US-191",Rock Springs,WY,41.605957,-109.230047,3.199
66805,CIRCLE K #2723553,US-27,Ringgold,GA,34.92052,-85.154908,3.07566666
66807,QUICK FUEL #5303,"I-35E, EXIT 436A",Dallas,TX,32.996848,-96.792113,3.04566666
66809,CASEYS #3449,SR-78,Wapello,IA,41.206982,-91.171921,3.349
66810,QUICK FUEL #3145,SR-83,Bensenville,IL,41.9536,-87.935,3.509
66810,QUICK FUEL #3145,SR-83,Bensenville,IL,41.9536,-87.935,3.449
66810,QUICK FUEL #3145,SR-83,Bensenville,IL,41.9536,-87.935,3.539
66812,FAMILY EXPRESS #47 (DISCOUNT AVAILABLE),"I-65, EXIT 201 & US-24/US-231",Remington,IN,40.766653,-87.15994,3.55233333
66813,MCCLURE OIL #59,I-69 EXIT 259,Gas City                                ,IN,40.487895,-85.605533,3.639
66815,MAXS #132,US-641 N,Murray,KY,36.609915,-88.303249,3.399
66816,CIRCLE K #4707082,"I-95, EXIT 132 & SR-139",Fairfield,ME,44.609639,-69.63321,3.899
66817,JOLLY TRUCK STOP,US-82/US-287,Wichita Falls,TX,33.905284,-98.497645,2.899
66819,ROAD RANGER #265,"I-88, EXIT 54",Dixon,IL,41.847797,-89.489303,3.499
66819,ROAD RANGER #265,"I-88, EXIT 54",Dixon,IL,41.847797,-89.489303,3.479
66820,CM BREAUX BRIDGE,"I-10, EXIT 109",Breaux Bridge,LA,30.274955,-91.905899,3.299
66821,DENTON GOOSE CREEK,SR-404/SR-619,Denton                                  ,MD,38.877928,-75.836071,3.259
66822,WILD BILL'S,I-78,Sherman                                 ,MS,34.359167,-88.841111,2.919
66824,STRIPES #42435,US-87/US-277,San Angelo,TX,31.478165,-100.481752,2.799
66833,STRIPES #5148,US-281,Pharr,TX,26.177053,-98.187022,3.399
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,40.898501,-89.034863,3.339
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,40.898501,-89.034863,3.439
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,40.898501,-89.034863,3.449
66838,RUTTERS #96,US-322 & SR-655,Milroy,PA,40.72033,-77.556739,4.05066666
66843,FLYING J TRAVEL PLAZA #728,"I-10, EXIT 37",El Paso,TX,31.758411,-106.478311,3.09233333
66844,CIRCLE K #2706984,US-77 & CR-1356,Kingsville,TX,27.507418,-97.859598,2.82233333
66845,CIRCLE K #2723643,SR-431,Dothan,AL,31.202888,-85.418036,3.58233333
66846,CIRCLE K #2723664,US-280,Childersburg,AL,33.266928,-86.337622,3.899
66847,CIRCLE K #2723667,"I-20, EXIT 185 & SR-21",Oxford,AL,33.596829,-85.83347,2.999
66848,CIRCLE K #2723695,"I-55, EXIT 265",Senatobia,MS,34.632306,-89.885501,3.199
66850,Stripes,ST 77,Riviera,TX,27.321735,-97.778707,3.12566666
66853,LOVES TRAVEL STOP #327,US-77 & FM-1898,Kingsville,TX,27.507418,-97.859598,3.15566666
66854,TA WAPAKONETA TRAVEL CENTER,"I-75, EXIT 111",Wapakoneta                              ,OH,40.568978,-84.177378,3.28233333
66856,Speedway #4800,"I-94, EXIT 183",Clearwater,MN,45.387694,-94.045246,3.199
66858,LOVES TRAVEL STOP #328,"I-10, EXIT 162",Chandler,AZ,33.330091,-111.863156,3.469
66862,LOVES TRAVEL STOP #330,I-40 EXIT 280 & SR-56,Baxter,TN,36.124917,-85.637766,3.234
66863,101 TRAVEL PLAZA,"I-40, EXIT 101 & SR-104",Cedar Grove,TN,35.861261,-88.551702,2.999
66865,FLYING J FUEL STOP #741,US-287/US-281/US-82 & SR-473,Wichita Falls,TX,33.905284,-98.497645,3.12566666
66867,KWIK STAR #212,"US-61, EXIT 156",Maquoketa,IA,42.07782,-90.677075,3.624
66868,STRIPES #40604,US-83,Mission,TX,26.24153,-98.342647,2.88233333
66869,SPEEDWAY #4630,US-220 BUS & CR-782,Ridgeway,VA,36.5874,-79.86859,3.409
66870,PETRO STOPPING CENTER NAPOLEON,"US-24/US-6/CR-3, EXIT 41",Napoleon,OH,41.390969,-84.143271,3.70566666
66874,FLYING J TRAVEL PLAZA #733,"I-27, EXIT 4 & US-82",Lubbock,TX,33.586527,-101.860634,3.33233333
66876,PILOT TRAVEL CENTERS #156,SR-1633 & SR-813 & SR-9004,Mortons Gap,KY,37.236667,-87.475278,3.629
66877,PILOT TRAVEL CENTER #916- TOWN PUMP,US-93 & US-12,Lolo,MT,46.7585,-114.109732,3.609
66878,PILOT TRAVEL CENTER #915- TOWN PUMP,"I-90, EXIT 455",Billings,MT,45.774489,-108.500452,3.58066666
66879,TA EXPRESS,"I-40, EXIT 101",Atkins,AR,35.244948,-92.950696,3.34066666
66880,LOVES TRAVEL STOP #324,I-80 EXIT 242 & SR 339,Mifflinville,PA,41.023473,-76.292396,3.96566666
66881,PLAZAGO TRUCKSTOP,US-50/SR-61 & SR-96/SR-14,South Hutchinson,KS,38.007306,-97.90814,3.269
66888,LOVES TRAVEL STOP #334,"I-84, EXIT 211 & US-30/SR-24",Heyburn,ID,42.559922,-113.770885,3.89233333
66890,CASEYS #4223,US-25E,Middlesboro,KY,36.617188,-83.723079,3.489
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,42.272047,-84.95828,3.489
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,42.272047,-84.95828,3.569
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,42.272047,-84.95828,3.589
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,42.272047,-84.95828,3.649
66893,ONE9 #1291,US-287 & CR-174,Bowie,TX,33.556796,-97.837337,2.91233333
66894,PILOT TRAVEL CENTERS #259,US-69,Muskogee,OK,35.730661,-95.375491,3.32233333
66895,TA Express Tonkawa,"I-35, EXIT 40 & US-60",Tonkawa,OK,36.68062,-97.30634,3.294
66897,FLYING J TRAVEL PLAZA #604,"I-65, EXIT 158",Hope Hull,AL,32.224256,-86.393189,3.309
66898,PILOT TRAVEL CENTERS #384,"I-95, EXIT 58",Colonial Heights,VA,37.269968,-77.403829,3.799
66899,LOVES TRAVEL STOP #333,"I-77, EXIT 83",Fort Mill,SC,35.0073697,-80.9450759,3.38066666
66900,DODGE CITY PETRO #397,"I-65, EXIT 299 & SR-69",Hanceville,AL,34.051569,-86.784844,3.919
66902,CIRCLE K #4707239,SR-103,Warner,NH,43.303512,-71.835349,3.93233333
66905,CIRCLE K #4707212,SR-27,Raymond,NH,43.032512,-71.191159,3.759
66906,LOVES TRAVEL STOP #331,"I-45, EXIT 272",Hutchins,TX,32.639586,-96.707021,3.10233333
66908,CIRCLE K #2723708,"I-81, EXIT 77",Wytheville,VA,36.940669,-81.094082,3.36566666
66911,LOVES TRAVEL STOP #343,"I-20 & I-59, EXIT 165",Toomsuba,MS,32.429583,-88.489225,3.009
66912,LOVES TRAVEL STOP #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,37.689544,-113.074513,3.677
66912,LOVES TRAVEL STOPS #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,37.689544,-113.074513,3.649
66914,FLYING J TRAVEL PLAZA #683,"I-95, EXIT 106",Kenly,NC,35.607742,-78.138227,3.709
66915,CIRCLE K #2723716,"I-81, EXIT 84",Max Meadows,VA,36.91708,-80.921391,3.46233333
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,41.054846,-89.041637,3.549
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,41.054846,-89.041637,3.499
66920,7-ELEVEN #35562,"I-85, EXIT 32",Charlotte,NC,35.2269,-80.8433,3.379
66921,LOVES TRAVEL STOP #338,"I-95/SR-405, EXIT 90 & SR-144",Richmond Hill,GA,31.896152,-81.294026,3.364
66922,LOVES TRAVEL STOPS #339,"I-20, EXIT 115 & FM-1882",Odessa,TX,31.8465,-102.3663,3.549
66922,LOVES TRAVEL STOP #339,"I-20, EXIT 115 & FM-1882",Odessa,TX,31.8465,-102.3663,3.549
66923,LOVES TRAVEL STOP #765,"I-85, EXIT 147",Commerce,GA,34.2216,-83.3874,3.21066666
66925,FLYING J TRAVEL PLAZA #714,"I-77, EXIT 73",Rock Hill,SC,34.915068,-81.012904,3.399
66927,PILOT TRAVEL CENTER #41,I-64 EXIT 113 SE QUAD,Mount Sterling                          ,KY,38.054822,-83.938774,3.759
66927,PILOT TRAVEL CENTERS #41,I-64 EXIT 113 SE QUAD,Mount Sterling                          ,KY,38.054822,-83.938774,3.769
66928,FLYING J TRAVEL PLAZA #730,"I-35/US-83, EXIT 13",Laredo,TX,27.515538,-99.498579,3.599
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,38.631538,-90.138066,3.599
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,38.631538,-90.138066,3.499
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,38.631538,-90.138066,3.389
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,38.631538,-90.138066,3.699
66931,CASEYS #3896,"I-380, EXIT 35",Center Point,IA,42.189844,-91.775764,3.449
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,40.910702,-90.644828,3.449
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,40.910702,-90.644828,3.399
66935,FRANCIS CREEK TRAVEL PLAZA,SR-41,Francis Creek,WI,44.199964,-87.720007,3.384
66937,LOVES TRAVEL STOP #341,"I-44, EXIT 189",Rolla,MO,37.948527,-91.760348,3.30066666
66939,KWIK TRIP #416,SR-172 & CR-GV,De Pere,WI,44.438779,-88.080613,3.39066666
66941,PILOT TRAVEL CENTERS #367,"I-30, EXIT 87 & 88",Caddo Mills,TX,33.068267,-96.239093,3.169
66942,MAVERIK COUNTRY STORE #612,"I-15, EXIT 362",Brigham City,UT,41.507921,-112.015177,3.449
66944,LOVES TRAVEL STOPS #316,"I-95, EXIT 273 & US-1",Ormond Beach,FL,29.2855,-81.0561,3.489
66944,LOVES TRAVEL STOP #316,"I-95, EXIT 273 & US-1",Ormond Beach,FL,29.2855,-81.0561,3.477
66945,PILOT TRAVEL CENTERS #159,"I-64, EXIT 211",Providence Forge,VA,37.425907,-77.071117,3.899
66948,CIRCLE K #4707618,"I-481, EXIT 8 & CR-82",East Syracuse,NY,43.073359,-76.05578,3.799
66951,BERKLYS TRAVEL CENTER #3,US-377/US-87,Brady,TX,31.128304,-99.3372,3.61566666
66953,LOVES TRAVEL STOP #355,"I-65, EXIT 16",Memphis,IN,38.464181,-85.777501,3.949
66954,LOVES TRAVEL STOP #344,I-240 EXIT 21 & US-78/SR-4,Memphis,TN,35.0337,-89.9343,3.249
66955,LOVES TRAVEL STOP #349,"I-8, EXIT 3",Yuma,AZ,32.701507,-114.642362,3.50233333
66956,LOVES TRAVEL STOP #348,"I-69/I-24, EXIT 27 & US-62",Calvert City,KY,37.014741,-88.381115,3.689
